TIMESTAMP,TIMESTAMP,yy,mm,dd,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20180419,4/19/2018,2018,4,19,1.267,1,406.078,78.026,1,290.126,0,0.737,1,98.044,1,5.6,1,1.787,0.458333,-9999,0,28.83333333,1,150.05,1,189.0416667,1,420.863,1,3.878,3.195,3.325,3.385,1,1,1,1,-9999,1,23.3607,-9999,-9999,-9999,-9999,3.16098,9.63615,-9999,-9999,-9999,-9999,4.25603,1.00144,0.916667,0.139045,1.00798,1.03592,1.11203,0.875,0.958333,0.916667,1.65055,1.5834,1.65055,1.71131,0.617066,0.556922,0.593531,0.617066,1.73532,1.49354,1.59464,1.62494,0.887952,0.669427,0.732456,0.798146,-9999,-9999
20180420,4/20/2018,2018,4,20,2.233,1,408.53,255.582,1,252.057,0,2.785,1,99.165,1,0,1,3.281,0.708333,0.933376471,0.708333333,140.625,1,491.5041667,1,130.25,1,420.023,1,3.967,3.902,3.696,3.542,1,1,1,1,-9999,1,41.8973,-9999,-9999,-9999,-9999,4.31721,116.381,-9999,-9999,-9999,-9999,13.262,0.215673,0.875,0.144619,0.201747,0.215673,0.246523,0.875,0.875,0.875,1.71112,1.61213,1.7103,1.76085,1.50855,1.4008,1.50566,1.52245,1.64168,1.21241,1.3254,1.41444,1.61064,1.23685,1.30639,1.38777,-9999,-9999
20180421,4/21/2018,2018,4,21,5.779,1,410.955,326.064,1,239.784,0,5.859,1,99.825,1,0,1,2.417,1,0.656495652,0.958333333,166.5833333,1,627.0458333,1,186.2916667,1,419.442,1,4.079,4.777,4.5,3.872,1,1,1,1,-9999,1,49.2457,-9999,-9999,-9999,-9999,5.21811,174.708,-9999,-9999,-9999,-9999,16.9256,0.0833459,1,0.155974,-0.0176823,0.107519,0.238332,1,1,0.875,1.87019,1.77703,1.87019,2.02186,1.91719,1.76166,1.77756,1.85831,1.744,1.30334,1.3865,1.57134,1.85927,1.51808,1.59484,1.63925,-9999,-9999
20180422,4/22/2018,2018,4,22,8.012,1,413.348,332.258,1,237.176,0,8.246,1,100.075,1,0,1,2.214,1,0.502517391,0.958333333,166.8333333,1,638.9583333,1,118.0416667,1,419.685,1,4.281,5.438,5.217,4.268,1,1,1,1,-9999,1,33.0165,-9999,-9999,-9999,-9999,4.45193,143.21,-9999,-9999,-9999,-9999,16.6609,0.0665746,1,0.17306,-0.0178394,0.0800333,0.160253,1,1,0.958333,2.01992,1.93121,2.0267,2.29357,1.99263,1.90578,1.94789,1.98928,1.90654,1.68336,1.78972,1.90654,1.77609,1.66084,1.69762,1.75166,-9999,-9999
20180423,4/23/2018,2018,4,23,10.521,1,415.711,334.189,1,243.941,0,10.251,1,100.342,1,0,1,1.553,1,0.365448261,0.958333333,171.875,1,642.6708333,1,114.75,1,420.494,1,4.515,6.222,5.925,4.665,1,1,1,1,-9999,1,26.6555,-9999,-9999,-9999,-9999,3.21071,110.8,-9999,-9999,-9999,-9999,10.7283,0.414482,0.958333,0.156899,0.388337,0.407537,0.437149,0.958333,0.958333,0.958333,2.22493,2.14374,2.2688,2.57036,1.88617,1.77997,1.85432,2.04646,2.34824,2.11903,2.25626,2.40478,1.72774,1.65969,1.67748,1.72774,-9999,-9999
20180424,4/24/2018,2018,4,24,10.912,1,418.044,299.665,1,269.565,0,8.169,1,99.958,1,0,1,2.217,1,0.606391304,0.958333333,166.875,1,576.2791667,1,116.3333333,1,423.15,1,4.779,7.193,6.779,5.131,1,1,1,1,-9999,1,18.6031,-9999,-9999,-9999,-9999,2.30229,109.168,-9999,-9999,-9999,-9999,4.98411,0.590835,1,0.169713,0.572084,0.611149,0.739688,1,1,1,2.35596,2.28102,2.40717,2.72233,1.84163,1.71018,1.80589,1.88108,2.99096,2.38929,2.6582,2.99096,1.94931,1.74036,1.82303,1.94315,-9999,-9999
20180425,4/25/2018,2018,4,25,10.192,1,420.345,60.138,1,354.279,0,0.744,1,98.649,1,15.1,1,2.194,0.166667,-9999,0,27.16666667,1,115.65,1,165.4583333,1,421.116,1,5.11,7.925,7.408,5.704,1,1,1,1,-9999,1,16.3638,-9999,-9999,-9999,-9999,1.87469,-1.63825,-9999,-9999,-9999,-9999,3.78914,2.37836,0.708333,0.173345,2.32019,2.39118,2.64098,0.708333,0.75,0.791667,2.44644,2.35142,2.48066,2.81134,0.148694,0.0110869,0.101008,0.175645,3.21953,2.60317,2.81728,3.23545,0.729989,0.573552,0.673833,0.718532,-9999,-9999
20180426,4/26/2018,2018,4,26,10.646,1,422.614,209.27,1,318.839,0,2.351,1,97.868,1,3.1,1,2.437,0.541667,-9999,0,120.7916667,1,402.4416667,1,121.1666667,1,421.922,1,5.485,9.376,8.463,6.307,1,1,1,1,-9999,1,66.0497,-9999,-9999,-9999,-9999,4.83957,89.378,-9999,-9999,-9999,-9999,13.1078,1.52953,0.791667,0.182691,1.52578,1.53938,1.69593,0.791667,0.791667,0.791667,2.58588,2.48719,2.66384,2.96799,1.09704,0.901209,1.06155,1.25468,3.16277,2.76322,3.15951,3.19623,1.84468,1.5477,1.80212,1.86611,-9999,-9999
20180427,4/27/2018,2018,4,27,8.638,1,424.85,101.021,1,324.826,0,1.618,1,98.357,1,8,1,1.214,0.5,-9999,0,46.125,1,194.2708333,1,211.4166667,1,421.902,1,5.881,8.148,8.137,6.71,1,1,1,1,-9999,1,16.9295,-9999,-9999,-9999,-9999,2.1142,8.70252,-9999,-9999,-9999,-9999,3.59289,1.59712,0.666667,0.141754,1.45312,1.653,1.97956,0.708333,0.666667,0.666667,2.65723,2.53394,2.79844,3.02362,1.20651,0.956171,1.12841,1.18975,2.44979,2.16359,2.46182,2.74458,1.08202,0.823934,1.08202,1.21363,-9999,-9999
20180428,4/28/2018,2018,4,28,12.354,1,427.054,256.661,1,319.803,0,4.87,1,98.246,1,0.6,1,1.884,0.625,0.665292857,0.583333333,141.6666667,1,493.5791667,1,142.25,1,424.862,1,6.078,9.539,8.563,6.821,1,1,1,1,-9999,1,60.5207,-9999,-9999,-9999,-9999,4.80087,100.669,-9999,-9999,-9999,-9999,14.0072,1.76427,0.958333,0.201164,1.59576,1.72319,1.85868,0.958333,0.958333,0.958333,3.00605,2.92889,3.34142,3.53293,1.43831,1.23311,1.45476,1.67425,2.0331,1.97959,2.35841,2.72527,1.48819,1.20494,1.57934,1.85066,-9999,-9999
20180429,4/29/2018,2018,4,29,5.942,1,429.224,51.504,1,302.397,0,0.635,1,98.44,1,8.4,1,2.267,0.375,-9999,-9999,9.041666667,1,99.04583333,1,213.2083333,1,423.094,1,6.353,8.577,8.683,7.247,1,1,1,1,-9999,1,11.7867,-9999,-9999,-9999,-9999,2.11158,-13.1593,-9999,-9999,-9999,-9999,3.81227,1.54757,0.583333,0.140795,1.54033,1.57277,1.75014,0.583333,0.333333,0.333333,2.83895,2.66033,3.08255,3.31879,1.18397,1.14966,1.48157,1.58186,0.935199,1.07087,1.37936,1.56588,0.476732,0.308304,0.490276,0.614841,-9999,-9999
20180430,4/30/2018,2018,4,30,3.692,1,431.362,105.066,1,298.382,0,0.368,1,98.609,1,7.1,1,1.758,0.333333,-9999,0,35.875,1,202.05,1,182.3333333,1,420.692,1,6.486,6.854,7.292,6.942,1,1,1,1,-9999,1,22.7717,-9999,-9999,-9999,-9999,3.43555,23.405,-9999,-9999,-9999,-9999,4.31665,0.622883,0.291667,0.164961,0.642579,0.674277,0.706622,0,0.416667,0.625,2.86695,2.64062,3.1141,3.36811,1.89059,1.83586,2.47283,2.66783,1.06679,1.32594,1.45386,1.76806,1.13837,0.88763,1.08242,1.15304,-9999,-9999
20180501,5/1/2018,2018,5,1,11.367,1,433.465,249.199,1,300.66,0,6.452,1,98.955,1,0,1,1.679,0.666667,0.442166667,0.625,128.2916667,1,479.2291667,1,201.75,1,420.519,1,6.397,7.706,7.308,6.621,1,1,1,1,-9999,1,56.0703,-9999,-9999,-9999,-9999,5.51234,77.9365,-9999,-9999,-9999,-9999,13.6127,0.933855,0.708333,0.177973,0.436665,0.933855,1.4783,0.875,0.708333,0.666667,3.4915,3.35349,3.97849,4.29036,2.90172,2.81205,2.91683,3.04466,2.91965,2.55399,2.9482,3.41573,2.49656,2.06702,2.0984,2.20629,-9999,-9999
20180502,5/2/2018,2018,5,2,22.142,1,435.534,316.062,1,315.535,0,20.692,1,98.84,1,0,1,2.12,1,0.634556522,0.958333333,168.9166667,1,607.8125,1,184.9583333,1,425.396,1,6.429,10.607,9.154,7.01,1,1,1,1,-9999,1,48.53,-9999,-9999,-9999,-9999,6.17465,110.524,-9999,-9999,-9999,-9999,17.4764,3.32818,0.916667,0.223522,3.01541,3.36207,3.75975,1,0.916667,0.875,4.27367,4.27795,5.05877,5.55229,1.38479,1.28218,1.6237,1.7641,6.78371,4.65872,5.27472,5.8199,2.76249,1.16762,1.56689,2.05371,-9999,-9999
20180503,5/3/2018,2018,5,3,22.533,1,437.568,183.794,1,367.923,0,12.878,1,98.668,1,0.3,1,1.648,1,0.446906957,0.958333333,97.95833333,1,353.45,1,216.8333333,1,426.512,1,6.778,12.445,11,7.989,1,1,1,1,-9999,1,28.8334,-9999,-9999,-9999,-9999,3.96409,49.9523,-9999,-9999,-9999,-9999,11.3368,3.70172,1,0.238419,3.62776,3.70172,3.71418,1,1,1,4.51694,4.49667,5.30304,5.93302,0.815794,0.783877,1.59991,2.33005,7.29676,5.14893,5.78355,6.39429,2.86196,1.42075,1.73368,2.01991,-9999,-9999
20180504,5/4/2018,2018,5,4,20.579,1,439.566,162.678,1,378.577,0,5.643,1,98.212,1,2.1,1,2.524,0.958333,0.754204348,0.958333333,74.70833333,1,312.8416667,1,258.0416667,1,429.944,1,7.311,13.615,12.013,8.875,1,1,1,1,-9999,1,39.5481,-9999,-9999,-9999,-9999,4.65974,42.9872,-9999,-9999,-9999,-9999,6.97854,3.64995,1,0.266553,3.65439,3.70346,3.97038,1,1,1,4.61378,4.50386,5.39466,6.07525,0.978558,0.785275,1.67888,2.17886,5.69593,4.97765,5.66188,6.22377,2.12256,1.81633,1.93249,2.16661,-9999,-9999
20180505,5/5/2018,2018,5,5,15.146,1,441.529,326.878,1,295.753,0,9.77,1,98.764,1,0,1,2.652,1,0.812307826,0.958333333,185.0833333,1,628.6125,1,177.4583333,1,419.152,1,7.826,12.902,11.996,9.446,1,1,1,1,-9999,1,70.8282,-9999,-9999,-9999,-9999,6.7254,178.589,-9999,-9999,-9999,-9999,18.4108,1.64587,1,0.277155,1.42106,1.64587,1.86934,1,1,0.958333,4.37562,4.12999,4.91022,5.62315,2.89002,2.69899,3.26435,3.64005,4.09019,3.99282,4.28553,6.05408,2.64221,2.63556,2.81591,3.53004,-9999,-9999
20180506,5/6/2018,2018,5,6,12.633,1,443.457,47.4,1,351.905,0,2.421,1,98.768,1,6.2,1,1.443,0.583333,-9999,-9999,-1.25,1,91.15416667,1,91.625,1,424.319,1,8.164,11.638,11.337,9.572,1,1,1,1,-9999,1,11.2793,-9999,-9999,-9999,-9999,3.29291,-19.0452,-9999,-9999,-9999,-9999,3.82786,2.61697,0.625,0.258721,2.32367,3.90783,4.20447,0.625,0.583333,0.75,4.28262,3.99608,4.72269,5.37618,1.84247,1.0915,1.19321,1.77515,3.7514,3.37468,4.09465,6.65951,0.800735,0.827949,0.951208,1.82017,-9999,-9999
20180507,5/7/2018,2018,5,7,13.912,1,445.349,295.029,1,313.843,0,6.805,1,99.045,1,0,1,1.956,0.958333,0.392175455,0.916666667,157.9583333,1,567.3625,1,254.0416667,1,422.127,1,8.288,11.802,11.025,9.393,1,1,1,1,-9999,1,58.3704,-9999,-9999,-9999,-9999,4.88803,99.136,-9999,-9999,-9999,-9999,12.6923,0.801583,1,0.24856,0.633553,1.04527,1.76821,1,1,0.916667,4.4291,4.18407,4.88419,5.55044,3.72414,3.53585,3.77196,3.99139,3.92241,3.2538,4.71855,6.54416,2.72365,2.4947,3.14125,3.94571,-9999,-9999
20180508,5/8/2018,2018,5,8,15.254,1,447.203,311.237,1,310.047,0,7.74,1,99.542,1,0,1,1.399,0.958333,0.387148095,0.875,178.625,1,598.5333333,1,191.1666667,1,427.123,1,8.393,12.214,11.417,9.528,1,1,1,1,-9999,1,37.2783,-9999,-9999,-9999,-9999,5.06323,136.889,-9999,-9999,-9999,-9999,14.4819,1.83334,0.791667,0.270417,1.9229,2.05623,2.31052,0.833333,1,0.833333,4.5502,4.39246,4.99509,5.67308,2.65629,2.38234,3.15815,3.31333,3.90614,3.16963,3.93737,4.92998,2.71752,2.39629,2.71095,3.03268,-9999,-9999
20180509,5/9/2018,2018,5,9,16.921,1,449.02,296.812,1,310.135,0,11.081,1,99.267,1,0,1,1.703,1,0.405301739,0.958333333,163.0833333,1,570.7916667,1,195.4166667,1,424.321,1,8.547,12.611,11.821,9.774,1,1,1,1,-9999,1,46.3171,-9999,-9999,-9999,-9999,5.34345,99.9106,-9999,-9999,-9999,-9999,10.0402,1.96624,0.916667,0.271824,1.60463,1.96641,2.12233,0.916667,0.875,0.916667,4.63561,4.59349,5.12679,5.77896,3.03653,3.19868,3.29172,3.65663,3.50172,3.11276,3.49108,3.68541,2.38732,2.13813,2.28962,2.45008,-9999,-9999
20180510,5/10/2018,2018,5,10,13.125,1,450.8,223.407,1,324.964,0,4.031,1,98.483,1,0,1,1.732,1,0.469332381,0.875,127.5,1,429.6291667,1,199.5,1,424.453,1,8.738,12.186,11.742,9.956,1,1,1,1,-9999,1,25.3831,-9999,-9999,-9999,-9999,3.4649,100.264,-9999,-9999,-9999,-9999,12.597,1.23945,0.875,0.278501,1.38431,1.41859,1.81063,0.916667,0.875,0.875,4.36588,4.21712,4.67739,5.35131,2.87905,2.8224,3.25416,3.53105,2.10885,2.10986,2.2181,3.10698,2.12542,2.11739,2.19323,2.44992,-9999,-9999
20180511,5/11/2018,2018,5,11,13.517,1,452.543,288.799,1,286.327,0,9.324,1,98.734,1,0,1,2.458,1,0.6921625,1,146.2916667,1,555.3833333,1,194.5,1,418.721,1,8.861,12.061,11.596,9.978,1,1,1,1,-9999,1,59.2068,-9999,-9999,-9999,-9999,5.9793,127.036,-9999,-9999,-9999,-9999,12.025,0.818638,1,0.319963,0.634626,0.818638,1.06074,1,1,1,4.38219,4.26299,4.68225,5.34884,3.69442,3.69451,3.91447,4.09114,2.59959,2.31047,2.60924,3.22346,2.83915,2.65224,2.83086,3.03665,-9999,-9999
20180512,5/12/2018,2018,5,12,6.737,1,454.247,44.705,1,325.811,0,2.403,1,99.327,1,5.3,1,1.549,0.416667,-9999,0,14.20833333,1,85.97083333,1,87.5,1,421.733,1,8.94,10.03,10.554,9.825,1,1,1,1,-9999,1,6.40408,-9999,-9999,-9999,-9999,1.61057,-1.89328,-9999,-9999,-9999,-9999,3.69537,1.94984,1,0.305997,1.90144,2.07558,2.51146,1,1,0.958333,3.87889,3.5963,3.96591,4.42115,1.63146,1.52666,1.77245,2.00981,3.51238,2.52291,2.8061,3.2962,1.84351,1.04309,1.2798,1.47901,-9999,-9999
20180513,5/13/2018,2018,5,13,10.008,1,455.914,306.544,1,296.092,0,3.698,1,99.26,1,0,1,1.815,0.666667,0.599657143,0.583333333,179.25,1,589.5083333,1,224.25,1,420.551,1,8.803,10.394,9.996,9.307,1,1,1,1,-9999,1,44.7174,-9999,-9999,-9999,-9999,4.9912,119.108,-9999,-9999,-9999,-9999,8.0952,-0.0582372,1,0.280013,-0.120964,-0.0468778,0.172509,1,0.958333,1,4.0462,3.87067,4.17174,4.70135,3.98043,3.99509,4.22998,4.5188,4.97135,3.35418,3.92453,4.49891,5.42895,4.23492,4.81005,5.05476,-9999,-9999
20180514,5/14/2018,2018,5,14,14.638,1,457.542,289.614,1,331.872,0,4.653,1,98.691,1,0,1,1.562,1,0.509458333,1,180.6666667,1,556.95,1,216.2916667,1,424.973,1,8.703,11.684,10.812,9.39,1,1,1,1,-9999,1,34.6449,-9999,-9999,-9999,-9999,4.34348,137.367,-9999,-9999,-9999,-9999,8.31176,0.664213,1,0.278247,0.664213,0.794712,0.84853,1,1,1,4.27657,4.29978,4.47095,5.06919,3.43718,3.46814,3.75778,4.19479,6.00449,4.04261,4.88222,5.59505,4.82396,3.82359,4.22956,4.61448,-9999,-9999
20180515,5/15/2018,2018,5,15,15.721,1,459.131,159.367,1,358.468,0,1.957,1,98.404,1,17.2,1,2.093,0.5,-9999,0,89.29166667,1,306.475,1,190.6666667,1,428.579,1,8.85,12.992,12.004,9.858,1,1,1,1,-9999,1,25.5196,-9999,-9999,-9999,-9999,3.65723,39.2501,-9999,-9999,-9999,-9999,6.83048,1.9756,0.875,0.239636,1.6824,2.02141,2.53435,0.916667,0.916667,0.916667,4.27289,4.32132,4.45336,5.04148,2.74043,2.36647,2.50713,2.74043,5.97972,4.07981,5.30568,5.57481,3.43957,2.51288,3.02464,3.29556,-9999,-9999
20180516,5/16/2018,2018,5,16,13.483,1,460.681,233.346,1,322.845,0,3.785,1,99.2,1,0,1,1.918,1,0.4609,0.958333333,140.7083333,1,448.7416667,1,270.4166667,1,420.465,1,9.219,12.795,12.525,10.464,1,1,1,1,-9999,1,43.1435,-9999,-9999,-9999,-9999,5.16552,60.9658,-9999,-9999,-9999,-9999,7.15528,0.0332637,1,0.323128,0.0332637,0.139701,0.243095,1,1,1,4.08124,4.09807,4.2022,4.72062,3.96634,3.96881,4.13246,4.33557,4.92845,3.27491,4.15145,4.71096,4.87881,3.90181,4.5158,4.66587,-9999,-9999
20180517,5/17/2018,2018,5,17,16.975,1,462.192,202.423,1,350.166,0,5.335,1,98.922,1,0,1,1.227,1,0.344795652,0.958333333,110.9166667,1,389.275,1,262.375,1,424.692,1,9.437,13.064,12.438,10.55,1,1,1,1,-9999,1,38.9248,-9999,-9999,-9999,-9999,4.48225,58.5693,-9999,-9999,-9999,-9999,6.73877,0.112861,0.833333,0.499529,0.264399,0.418747,0.613631,0.875,0.916667,0.875,4.23276,4.32469,4.49077,4.91067,3.93029,3.87235,4.13467,4.39466,5.1297,3.48262,4.23147,5.08156,4.29233,3.58308,3.9275,4.21707,-9999,-9999
20180518,5/18/2018,2018,5,18,12.654,1,463.662,298.307,1,298.856,0,7.545,1,99.926,1,0,1,2.303,1,0.609295652,0.958333333,166.875,1,573.6666667,1,246.375,1,419.896,1,9.574,12.818,12.588,10.728,1,1,1,1,-9999,1,39.8895,-9999,-9999,-9999,-9999,4.51644,91.7423,-9999,-9999,-9999,-9999,8.36175,-1.59129,1,0.354195,-1.56104,-1.52949,-1.28257,1,1,1,3.92802,3.92802,4.07038,4.48671,5.43346,5.45751,5.58528,5.74657,4.44743,3.20814,3.67056,4.7857,5.65251,5.06828,5.34662,5.76622,-9999,-9999
20180519,5/19/2018,2018,5,19,8.7,1,465.093,108.374,1,338.05,0,1.96,1,99.722,1,9.3,1,2.037,0.458333,-9999,0,53.33333333,1,208.4125,1,187.125,1,421.73,1,9.653,10.821,11.312,10.51,1,1,1,1,-9999,1,15.9202,-9999,-9999,-9999,-9999,2.18779,17.628,-9999,-9999,-9999,-9999,4.37847,0.257071,0.833333,0.282427,0.396645,0.619276,0.791921,0.875,0.958333,0.958333,3.62968,3.52005,3.73364,4.06407,3.12173,2.95715,3.2467,3.39827,3.49463,2.60477,3.35506,4.21011,3.49266,3.24639,3.49266,3.81243,-9999,-9999
20180520,5/20/2018,2018,5,20,16.562,1,466.483,125.238,1,370.937,0,2.083,1,98.658,1,2.6,1,2.454,0.5,-9999,-9999,46.95833333,1,240.8416667,1,195.5833333,1,422.62,1,9.547,12.406,11.567,10.218,1,1,1,1,-9999,1,47.1866,-9999,-9999,-9999,-9999,3.55645,6.92643,-9999,-9999,-9999,-9999,4.08374,0.594761,0.916667,0.385794,0.579786,0.598998,1.16653,0.916667,0.916667,0.833333,4.05967,4.12901,4.38518,4.72128,3.53881,3.53584,3.59201,3.7426,4.03343,3.9174,4.08093,4.54458,3.57705,3.42509,3.56105,3.98728,-9999,-9999
20180521,5/21/2018,2018,5,21,16.517,1,467.832,367.657,1,290.883,0,10.74,1,99.306,1,0,1,1.613,1,0.435561818,0.916666667,197.0416667,1,707.0333333,1,138.75,1,416.29,1,9.61,13.012,12.371,10.585,1,1,1,1,-9999,1,100.96,-9999,-9999,-9999,-9999,5.2208,124.966,-9999,-9999,-9999,-9999,8.01137,-0.724851,0.791667,0.460373,-0.972477,-0.952567,-0.887522,0.791667,0.791667,1,4.05375,4.10777,4.38821,4.70731,5.08377,5.04408,5.30887,5.66316,3.4506,3.45699,3.92147,4.1589,4.99827,5.07263,5.29673,5.54627,-9999,-9999
20180522,5/22/2018,2018,5,22,13.679,1,469.142,81.917,1,346.127,0,4.355,1,99.161,1,1.2,1,1.491,0.916667,0.346559545,0.916666667,5.875,1,157.5333333,1,147.125,1,419.81,1,9.769,12.301,12.221,10.782,1,1,1,1,-9999,1,33.7261,-9999,-9999,-9999,-9999,2.98486,-6.9724,-9999,-9999,-9999,-9999,3.96062,0.414288,0.916667,0.435994,0.202624,0.426072,1.17973,0.958333,0.916667,0.875,3.92239,3.89988,4.2236,4.53729,3.69726,3.55322,3.69726,3.84587,2.70668,2.70668,3.40588,3.7087,2.08943,1.85486,2.08943,2.62237,-9999,-9999
20180523,5/23/2018,2018,5,23,18.213,1,470.409,327.559,1,339.465,0,10.507,1,98.546,0.916667,0.3,1,2.118,0.583333,0.654367857,0.583333333,159.3636364,0.916666667,629.9208333,1,173.3636364,0.916666667,419.582,1,9.816,13.155,12.299,10.691,1,1,1,1,-9999,1,85.7715,-9999,-9999,-9999,-9999,4.77661,96.9904,-9999,-9999,-9999,-9999,7.40895,-0.835307,0.916667,0.570606,-0.821803,-0.693648,-0.253748,0.916667,0.958333,0.916667,4.19791,4.255,4.63166,4.99588,5.10058,5.0097,5.299,5.50386,3.36949,3.56707,4.10765,5.36972,4.99539,4.99539,5.37232,5.76874,-9999,-9999
20180524,5/24/2018,2018,5,24,17.821,1,471.637,365.98,1,300.844,0,14.183,1,99.093,1,0,1,2.203,1,0.581452174,0.958333333,181.2083333,1,703.8083333,1,160.0833333,1,420.998,1,9.918,13.327,12.829,10.982,1,1,1,1,-9999,1,84.7492,-9999,-9999,-9999,-9999,4.764,109.867,-9999,-9999,-9999,-9999,7.72453,-1.89701,1,0.559051,-2.0665,-1.93669,-1.87971,1,1,1,4.19535,4.23244,4.60109,5.02039,6.31079,6.30859,6.50432,6.83186,4.05112,4.05112,5.03894,5.87465,7.01119,7.00929,7.26111,7.68312,-9999,-9999
20180525,5/25/2018,2018,5,25,20.508,1,472.823,324.718,1,326.138,0,14.822,1,98.504,1,0,1,1.952,1,0.574513043,0.958333333,181.7083333,1,624.4583333,1,237.0833333,1,425.823,1,10.063,13.773,13.004,11.112,1,1,1,1,-9999,1,73.2458,-9999,-9999,-9999,-9999,4.34195,81.8984,-9999,-9999,-9999,-9999,7.09787,-2.3897,0.916667,0.622194,-2.23744,-2.13833,-1.71187,1,0.958333,0.875,4.33608,4.40494,4.78902,5.28247,6.56971,6.56622,7.00251,7.1551,4.55214,5.18303,5.56353,7.00701,7.01482,7.33666,7.52032,8.30296,-9999,-9999
20180526,5/26/2018,2018,5,26,22.746,1,473.966,245.871,1,363.929,0,13.635,1,98.3,1,1,1,2.068,0.958333,0.543921739,0.958333333,131.2083333,1,472.8291667,1,315.3333333,1,422.502,1,10.219,14.856,13.804,11.467,1,1,1,1,-9999,1,69.7543,-9999,-9999,-9999,-9999,4.33657,38.7192,-9999,-9999,-9999,-9999,5.77715,-4.08693,0.958333,0.811193,-4.37974,-3.98666,-3.44737,1,0.958333,1,4.47239,4.56276,4.96768,5.43402,8.98432,8.86787,8.95524,9.02205,4.44403,5.1268,6.41988,7.18115,7.78021,8.2214,9.01991,9.40051,-9999,-9999
20180527,5/27/2018,2018,5,27,10.325,1,475.068,56.97,1,367.352,0,0.521,1,99.264,1,2.1,1,3.008,0.0416667,-9999,-9999,13.95833333,1,109.5583333,1,110.2916667,1,418.229,1,10.458,13.23,13.392,11.771,1,1,1,1,-9999,1,10.5192,-9999,-9999,-9999,-9999,1.74056,-15.9361,-9999,-9999,-9999,-9999,3.74251,1.2862,0.875,0.324845,0.906108,1.22949,1.29377,0.541667,0.875,0.833333,3.76618,3.63412,3.94562,4.38711,2.81546,2.48023,2.77794,3.01611,2.75332,2.66905,3.23458,4.1623,3.73734,4.20216,5.01126,5.16732,-9999,-9999
20180528,5/28/2018,2018,5,28,12.175,1,476.126,140.342,1,364.007,0,1.312,1,99.032,1,1.9,1,1.454,0.583333,0.405657143,0.583333333,67.29166667,1,269.8875,1,246.5416667,1,412.578,1,10.486,11.873,11.863,11.244,1,1,1,1,-9999,1,23.6436,-9999,-9999,-9999,-9999,2.56417,19.2985,-9999,-9999,-9999,-9999,4.72151,-2.08101,0.666667,0.5516,-2.42988,-2.01391,-1.73055,0.666667,0.625,0.75,3.88441,3.76926,4.02725,4.54363,6.21227,6.05049,6.21597,6.31171,3.35686,2.1565,3.39266,4.05367,7.81296,7.83868,8.06033,8.33687,-9999,-9999
20180529,5/29/2018,2018,5,29,20.9,1,477.144,357.725,1,352.602,0,11.15,1,98.886,1,0,1,1.742,1,0.452626667,1,201.8333333,1,687.9333333,1,165.7083333,1,419.149,0.958333,10.343,13.956,12.746,11.125,1,1,1,1,-9999,1,78.1087,-9999,-9999,-9999,-9999,4.6045,78.25,-9999,-9999,-9999,-9999,6.88083,-4.68137,0.916667,0.773022,-4.44564,-4.32618,-3.9722,0.916667,0.875,0.958333,4.36355,4.37574,4.70631,5.21844,8.42047,8.35224,9.09108,9.45966,5.35028,4.14049,5.35028,5.43274,10.2149,9.75922,10.2149,10.5623,-9999,-9999
20180530,5/30/2018,2018,5,30,19.379,1,478.119,316.483,1,346.84,0,10.385,1,99.351,1,0,1,1.877,1,0.506517727,0.916666667,172.3333333,1,608.6208333,1,252.625,1,419.698,1,10.454,14.429,13.546,11.574,1,1,1,1,-9999,1,69.2579,-9999,-9999,-9999,-9999,4.28436,70.3035,-9999,-9999,-9999,-9999,7.10855,-5.67941,1,0.746485,-6.04422,-5.81676,-5.71061,1,1,1,4.26338,4.27108,4.50942,4.91744,10.1154,10.0995,10.1892,10.9499,5.28145,4.88033,5.28145,5.84525,11.7513,11.7079,11.8752,12.3236,-9999,-9999
